2.509041905,1626.943038,774.4210881,635.3136425,103.0575581
2.515601089,1626.88322,774.5931314,635.4673834,103.0849577
2.498398624,1627.053847,775.2000505,636.0071902,103.180709
2.472343307,1627.431202,776.3378659,637.0063887,103.3556073
2.452343935,1627.991566,778.1814047,638.6016309,103.6304592
2.452887319,1628.71184,780.858784,640.8937269,104.0207564
2.477140205,1629.585453,784.3586284,643.8756661,104.5258337
2.515972357,1630.623791,788.5363705,647.4353353,105.1288209
2.559842735,1631.838873,793.400142,651.5858302,105.8331518
2.605399541,1633.234666,798.9236718,656.3071893,106.6359268
2.656396313,1634.80589,805.1592209,661.6420792,107.5440461
2.716945703,1636.547064,812.2511548,667.7110562,108.5775143
2.790081778,1638.463036,820.1748571,674.4966953,109.7340911
2.877529886,1640.571188,829.0327468,682.0890607,111.0296391
2.980955717,1642.889548,838.7608351,690.441474,112.4578155
3.102746321,1645.432221,849.3907125,699.5878817,114.0258245
3.246213991,1648.208272,860.9224021,709.5381252,115.7373546
3.41470111,1651.226581,873.1534611,720.137572,117.5697919
3.610238701,1654.50231,885.8775185,731.2328417,119.501694
3.833079458,1658.059133,898.7014547,742.5195542,121.4876611
4.083243026,1661.92128,911.0241056,753.5239567,123.4552026
4.355528268,1666.110514,921.8909798,763.4828907,125.2851378
4.637246834,1670.64506,929.9950517,771.3383426,126.8094721
4.915002906,1675.542632,933.7120908,775.758488,127.8131547
5.168075842,1680.807451,930.8900335,774.957187,128.0031794
5.364632961,1686.423274,918.955302,766.7679322,127.017664
5.471986418,1692.371469,895.2803414,748.9324411,124.469646
5.462273876,1698.588682,857.571068,719.411076,119.9954192
5.315379204,1704.939769,803.8930185,676.4117167,113.2603347
5.012161035,1711.282347,733.5399566,619.1337135,104.0856725
4.555009162,1717.414518,647.9964571,548.6066992,92.59503979
3.982899564,1723.033255,551.4141924,468.1586028,79.30743571
3.338405223,1727.826449,449.4708617,382.5273153,65.0049988
2.667997555,1731.551219,349.1533145,297.6988316,50.71157763
