2.466706267,1640.506048,1070.670459,884.6506642,145.7120197
2.472385724,1640.452433,1076.910388,883.8627217,143.7495059
2.457388741,1640.604013,1073.781946,890.6330623,157.8858031
2.434826467,1640.931213,1071.356085,900.0131567,154.1278334
2.417810052,1641.404456,1073.80111,892.1351447,143.4958068
2.419077302,1641.995113,1072.242784,907.0985886,149.00513
2.44135079,1642.699975,1088.677875,906.9033344,154.6562964
2.476473548,1643.543449,1093.957577,915.4317311,160.4311124
2.515924586,1644.55064,1101.151085,904.7511142,160.3427715
2.556641651,1645.726152,1102.217648,914.8274757,152.3856187
2.601829197,1647.051053,1117.194021,931.689251,144.563907
2.655007669,1648.505764,1115.291082,940.5160887,151.9082442
2.718721475,1650.092591,1133.520383,951.3186957,152.4206024
2.794330734,1651.840389,1149.90984,960.1243249,160.1063064
2.883147734,1653.779251,1159.577218,972.0382167,169.9842781
2.987370159,1655.925617,1172.660662,967.1838282,162.0767414
3.110331331,1658.278418,1192.097136,995.5137045,174.3769087
3.255437539,1660.835772,1195.967493,1006.108119,166.9008427
3.426031511,1663.610206,1227.313947,1017.019516,172.6609376
3.625369773,1666.633786,1235.930698,1027.093908,180.6354654
3.856656442,1669.939838,1259.645832,1062.215018,171.8110609
4.120824319,1673.555269,1281.010714,1070.040818,170.1381317
4.415548884,1677.497777,1310.32708,1096.025494,172.5344232
4.738136559,1681.784545,1314.601689,1107.379757,176.8780956
5.079235575,1686.443677,1341.342048,1128.900682,197.9796569
5.419393418,1691.519848,1359.570301,1141.972569,189.5798948
5.738228896,1697.05879,1358.913869,1144.625595,198.355997
6.009748099,1703.084468,1344.321334,1148.283789,184.8765192
6.19894723,1709.585908,1338.353957,1127.990998,195.6348787
6.270126774,1716.548322,1300.34729,1105.516896,198.0600844
6.196686684,1723.905235,1254.336744,1075.123638,180.6417495
5.967488907,1731.502346,1177.971827,1000.50201,162.9201509
5.573111038,1739.176222,1075.490772,920.6440362,163.6431231
5.023997076,1746.708139,959.9247063,822.9150081,132.9582721
4.366338321,1753.779871,806.913823,714.862474,116.5764908
3.650058692,1760.063374,676.1446492,592.9888337,97.5882939
2.924566975,1765.29679,537.9331077,458.4274643,83.4181534
2.23828998,1769.344428,403.9467355,352.8005966,65.61954619
1.639413981,1772.085503,284.1181251,249.317292,46.52296412
1.157868048,1773.502331,205.171133,173.5195251,29.81777764
0.78669353,1773.785547,136.1216214,123.7601585,13.43968325
0.514471774,1773.150678,80.51645452,71.00512519,18.05649665
0.327073488,1771.776931,49.57835019,43.99064334,-0.897333689
0.204561776,1769.765685,24.94307009,25.90152394,11.90655757
0.126266672,1767.208182,19.93733224,9.5126068,11.89711719
0.075402895,1764.175275,17.75530091,10.35989174,5.63794108
0.044015648,1760.69147,-1.108625744,-3.884089485,9.892698469
0.025374764,1756.774864,13.03379751,2.628418738,1.457253713
0.014025409,1752.443292,1.329867591,1.149455801,9.199344032
0.007590193,1747.713956,6,0,-5
0.004147518,1742.603954,5,10,-10
0.002164126,1737.125941,-6,-9,10
0.001102059,1731.281179,0,-5,-9
0.000580695,1725.069141,7,-3,9
0.000295594,1718.495656,8,2,-8
0.000149824,1711.583861,7,-5,5
8.14642420602346e-05,1704.359806,-10,-6,-8
4.14578810317446e-05,1696.840948,-7,-5,8
1.79988288916889e-05,1689.019869,8,5,-8
5.98701449498616e-06,1680.884675,-6,3,5
8.77950724080283e-07,1672.430469,6,6,10
0,1663.673912,10,8,3
3.66685207813346e-07,1654.635807,-10,-10,-7
5.31983968586402e-07,1645.331522,-3,7,8
2.9200423186602e-07,1635.758611,-1,-5,-1
0,1625.910985,5,-7,5
0,1615.788727,-1,-1,3
0,1605.413484,4,3,-1
1.47756226700064e-09,1594.811609,6,10,3
3.15513962132626e-08,1584.002014,-6,5,2
2.10984267360334e-08,1572.975923,5,-7,2
0,1561.718126,-7,-5,-1
0,1550.21853,10,9,0
0,1538.487335,-2,-8,-9
0,1526.539768,-4,-5,-2
2.24796530938843e-09,1514.389278,8,5,-4
1.57716566164568e-09,1502.04179,6,-6,-1
4.78707208864097e-11,1489.501247,5,-10,-10
0,1476.771167,-5,6,4
0,1463.853163,6,-9,-3
0,1450.748315,2,-1,-4
1.59767550376847e-10,1437.457627,4,-6,9
1.17602866535392e-10,1423.981754,8,2,-7
7.29698200830237e-12,1410.321244,4,8,-8
0,1396.478992,-10,7,-4
0,1382.469881,-4,-5,5
0,1368.312616,-6,7,7
1.13253270787512e-11,1354.021961,7,3,-2
8.74832377878746e-12,1339.591168,1,7,-2
8.12035345279163e-13,1325.006194,10,4,1
0,1310.256683,5,8,6
0,1295.353756,10,4,1
0,1280.316287,-1,-7,10
8.0057144075792e-13,1265.160794,3,-5,7
6.49297970872786e-13,1249.889111,-4,8,-10
7.97184153866061e-14,1234.497434,-8,9,4
0,1218.983639,10,-4,-10
0,1203.356797,5,-7,6
0,1187.630545,0,-1,6
5.64218217878799e-14,1171.816938,5,4,-7
4.80856152755826e-14,1155.916756,-4,8,0
7.30927250802426e-15,1139.925898,3,-1,8
0,1123.841818,2,-3,-8
0,1107.673934,-5,-4,2
0,1091.437152,-10,1,5
3.96356614900808e-15,1075.145575,1,-6,8
