1.419739213,1652.510663,2806.939948,2650.006898,478.2664942
1.42155004,1652.41471,2866.423986,2565.403365,508.1152114
1.416794756,1652.687116,2804.000494,2619.778603,535.5641979
1.41028449,1653.281892,2833.344612,2601.774637,465.3175583
1.406830375,1654.153048,2827.509915,2601.429535,488.3799248
1.411103428,1655.25543,2905.537347,2620.772797,473.7549504
1.424016061,1656.566287,2870.430822,2677.80882,497.4434869
1.442397709,1658.087196,2850.17444,2627.530111,464.4455318
1.462941449,1659.821104,2870.593354,2701.748469,506.5053118
1.484396617,1661.775247,2885.421513,2667.234268,525.2192127
1.507873164,1663.961786,2931.213139,2642.50839,549.265204
1.534597052,1666.392874,2944.926635,2735.501758,537.4095191
1.565325369,1669.071334,2939.342515,2709.028083,558.2568802
1.60024629,1671.988667,3047.680468,2711.258156,476.1947542
1.639519868,1675.135833,3063.124653,2771.414321,559.9155729
1.683537089,1678.50902,3054.728988,2826.495472,513.7687679
1.732985135,1682.111131,3044.69581,2782.739148,516.4491802
1.788573526,1685.945434,3126.32732,2858.392906,556.3588641
1.85113693,1690.0121,3183.45693,2886.319957,509.1118214
1.921679731,1694.307101,3187.964265,2982.352527,527.2356375
2.00122381,1698.826249,3252.151408,3011.799226,584.0085589
2.091056373,1703.572211,3346.335531,3055.967331,548.4921861
2.192845135,1708.557486,3355.86552,3049.197467,564.755401
2.308293466,1713.79521,3385.520446,3126.287154,550.1825083
2.43946004,1719.291588,3430.91027,3190.806695,551.2465674
2.588942543,1725.042307,3558.669905,3245.422832,585.3070332
2.759384026,1731.042362,3606.111885,3315.476034,613.4407211
2.953450126,1737.299155,3749.496627,3380.27517,650.7224516
3.173842739,1743.839993,3777.753965,3452.807453,694.9485313
3.423249669,1750.693939,3912.50268,3538.852784,631.7454159
3.703005643,1757.886786,3962.946643,3676.779333,638.8045331
4.012146214,1765.438766,4105.227472,3721.986267,680.0596942
4.349441156,1773.369653,4178.799006,3897.247377,701.1165471
4.709712387,1781.70683,4305.863062,3973.266486,798.2495833
5.080678109,1790.491363,4348.268074,4042.429357,805.4051431
5.449272843,1799.765712,4514.210847,4118.626232,819.5293648
5.79778555,1809.567962,4593.692168,4274.578289,762.0615166
6.099649487,1819.927854,4653.935264,4329.360699,823.1947332
6.327316288,1830.874069,4710.177689,4408.896697,805.7859371
6.455054169,1842.418059,4694.622723,4425.924639,836.0498532
6.460801651,1854.536459,4652.538068,4309.925397,802.649371
6.323003336,1867.201502,4469.169646,4203.913837,794.0387519
6.031434745,1880.347837,4273.575886,4058.01071,834.9314854
5.600148114,1893.829603,4037.665957,3871.472153,806.5027016
5.046365869,1907.490394,3591.012689,3476.856065,738.3534573
4.395530662,1921.139509,3170.521022,3120.65192,674.7772883
3.691770973,1934.508295,2768.632686,2691.948347,505.9282058
2.981782123,1947.317459,2236.102793,2169.774977,495.5724274
2.307310853,1959.330527,1760.252993,1726.697863,334.6908372
1.698162695,1970.414346,1270.978931,1280.846786,228.6627344
1.182355036,1980.451157,927.2848609,915.2054847,218.4259117
0.777820315,1989.37668,556.3902848,613.5049047,126.1325854
0.476643227,1997.263703,372.8978015,393.8568712,23.43884416
